timestamp,date_correction,coitem,odoo_code,fg_name,snfg,matter_code,matter,qty,line_name,brand,product_status,product_type,due,sub_category,series,date_done,is_done
2023-01-06 07:05,2022-12-26,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/H0368,P,POWDER,2592,LPP01,EMINA,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,BRIGHT STUFF,2022-12-27,1
2023-01-06 07:05,2022-12-29,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/H0369,P,POWDER,2772,LPP01,EMINA,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,BRIGHT STUFF,2022-12-29,1
2023-01-06 07:05,2022-12-28,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/H0369,P,POWDER,2592,LPP01,EMINA,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,BRIGHT STUFF,2022-12-29,1
2023-01-06 07:05,2022-12-31,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/H0370,P,POWDER,2592,LPP01,EMINA,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,BRIGHT STUFF,2023-01-02,1
2023-01-06 07:05,2023-01-02,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/H0370,P,POWDER,2772,LPP01,EMINA,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,BRIGHT STUFF,2023-01-02,1
2023-01-06 07:05,2023-01-03,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/H0371,P,POWDER,5328,LPP01,EMINA,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,BRIGHT STUFF,2023-01-03,1
2023-01-06 07:05,2023-01-04,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0001,P,POWDER,2772,LPP01,EMINA,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,BRIGHT STUFF,2023-01-04,1
2023-01-06 07:05,2023-01-03,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0001,P,POWDER,2592,LPP01,EMINA,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,BRIGHT STUFF,2023-01-04,1
2023-01-06 07:05,2023-01-04,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0002,P,POWDER,5364,LPP01,EMINA,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,BRIGHT STUFF,2023-01-04,1
2023-01-06 07:05,2023-01-05,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0003,P,POWDER,5292,LPP01,EMINA,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,BRIGHT STUFF,2023-01-05,1
