Code/Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
DUSS-PMFN30R0-MO;SFG Packs;STIC-VPPFN30R0-MO;PM;1;Pc(s);Pc(s);;1887;;
DUSS-PMFN40R0-MO;SFG Packs;DUS-PPFR0-MO;PM;1;Pc(s);Pc(s);;1888;;
DUSS-PMFN40R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1888;202149;202150
DUSS-PMFN40R0-MO;SFG Packs;STIC-BCPPFN40R0-MO;PM;1;Pc(s);Pc(s);;1889;;
DUSS-PMFN40R0-MO;SFG Packs;STIC-VPPFN40R0-MO;PM;1;Pc(s);Pc(s);;1890;;
DUSS-PMFN50R0-MO;SFG Packs;DUS-PPFR0-MO;PM;1;Pc(s);Pc(s);;1891;;
DUSS-PMFN50R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1891;202149;202150
DUSS-PMFN50R0-MO;SFG Packs;STIC-BCPPFN50R0-MO;PM;1;Pc(s);Pc(s);;1892;;
DUSS-PMFN50R0-MO;SFG Packs;STIC-VPPFN50R0-MO;PM;1;Pc(s);Pc(s);;1893;;
DUSS-PMFW12R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1894;;
DUSS-PMFW12R0-MO;SFG Packs;STIC-BCPPFW12R0-MO;PM;1;Pc(s);Pc(s);;1895;;
DUSS-PMFW12R0-MO;SFG Packs;STIC-VPPFW12R0-MO;PM;1;Pc(s);Pc(s);;1896;;
DUSS-PMFW21R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1897;;
DUSS-PMFW21R0-MO;SFG Packs;STIC-BCPPFW21R0-MO;PM;1;Pc(s);Pc(s);;1898;;
DUSS-PMFW21R0-MO;SFG Packs;STIC-VPPFW21R0-MO;PM;1;Pc(s);Pc(s);;1899;;
DUSS-PMFW22R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1900;;
DUSS-PMFW22R0-MO;SFG Packs;STIC-BCPPFW22R0-MO;PM;1;Pc(s);Pc(s);;1901;;
DUSS-PMFW22R0-MO;SFG Packs;STIC-VPPFW22R0-MO;PM;1;Pc(s);Pc(s);;1902;;
DUSS-PMFW30R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1903;;
DUSS-PMFW30R0-MO;SFG Packs;STIC-BCPPFW30R0-MO;PM;1;Pc(s);Pc(s);;1904;;
DUSS-PMFW30R0-MO;SFG Packs;STIC-VPPFW30R0-MO;PM;1;Pc(s);Pc(s);;1905;;
DUSS-PMFW32R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1906;;
DUSS-PMFW32R0-MO;SFG Packs;STIC-BCPPFW32R0-MO;PM;1;Pc(s);Pc(s);;1907;;
DUSS-PMFW32R0-MO;SFG Packs;STIC-VPPFW32R0-MO;PM;1;Pc(s);Pc(s);;1908;;
DUSS-PMFW33R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1909;;
DUSS-PMFW33R0-MO;SFG Packs;STIC-BCPPFW33R0-MO;PM;1;Pc(s);Pc(s);;1910;;
DUSS-PMFW33R0-MO;SFG Packs;STIC-VPPFW33R0-MO;PM;1;Pc(s);Pc(s);;1911;;
DUSS-PMFW41R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1912;;
DUSS-PMFW41R0-MO;SFG Packs;STIC-BCPPFW41R0-MO;PM;1;Pc(s);Pc(s);;1913;;
DUSS-PMFW41R0-MO;SFG Packs;STIC-VPPFW41R0-MO;PM;1;Pc(s);Pc(s);;1914;;
DUSS-PMFW42R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1915;;
DUSS-PMFW42R0-MO;SFG Packs;STIC-BCPPFW42R0-MO;PM;1;Pc(s);Pc(s);;1916;;
DUSS-PMFW42R0-MO;SFG Packs;STIC-VPPFW42R0-MO;PM;1;Pc(s);Pc(s);;1917;;
DUSS-PMFW50R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1918;;
DUSS-PMFW50R0-MO;SFG Packs;STIC-BCPPFW50R0-MO;PM;1;Pc(s);Pc(s);;1919;;
DUSS-PMFW50R0-MO;SFG Packs;STIC-VPPFW50R0-MO;PM;1;Pc(s);Pc(s);;1920;;
DUSS-PMFW60R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1921;;
DUSS-PMFW60R0-MO;SFG Packs;STIC-BCPPFW60R0-MO;PM;1;Pc(s);Pc(s);;1922;;
DUSS-PMFW60R0-MO;SFG Packs;STIC-VPPFW60R0-MO;PM;1;Pc(s);Pc(s);;1923;;
DUSS-RCVPF11CR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1924;;
DUSS-RCVPF11CR0-W;SFG Packs;STIC-BCRCVP11CR0-W;PM;1;Pc(s);Pc(s);;1925;;
DUSS-RCVPF11CR0-W;SFG Packs;STIC-VRCVPF11CR0-W;PM;1;Pc(s);Pc(s);;1926;;
DUSS-RCVPF22NR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1927;;
DUSS-RCVPF22NR0-W;SFG Packs;STIC-BCRCVP22NR0-W;PM;1;Pc(s);Pc(s);;1928;;
DUSS-RCVPF22NR0-W;SFG Packs;STIC-VRCVPF22NR0-W;PM;1;Pc(s);Pc(s);;1929;;
DUSS-RCVPF23WR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1930;;
DUSS-RCVPF23WR0-W;SFG Packs;STIC-BCRCVP23WR0-W;PM;1;Pc(s);Pc(s);;1931;;
DUSS-RCVPF23WR0-W;SFG Packs;STIC-VRCVPF23WR0-W;PM;1;Pc(s);Pc(s);;1932;;
DUSS-RCVPF32NR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1933;;
DUSS-RCVPF32NR0-W;SFG Packs;STIC-BCRCVP32NR0-W;PM;1;Pc(s);Pc(s);;1934;;
DUSS-RCVPF32NR0-W;SFG Packs;STIC-VRCVPF32NR0-W;PM;1;Pc(s);Pc(s);;1935;;
DUSS-RCVPF33WR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1936;;
DUSS-RCVPF33WR0-W;SFG Packs;STIC-BCRCVP33WR0-W;PM;1;Pc(s);Pc(s);;1937;;
DUSS-RCVPF33WR0-W;SFG Packs;STIC-VRCVPF33WR0-W;PM;1;Pc(s);Pc(s);;1938;;
DUSS-RCVPF42NR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1939;;
DUSS-RCVPF42NR0-W;SFG Packs;STIC-BCRCVP42NR0-W;PM;1;Pc(s);Pc(s);;1940;;
DUSS-RCVPF42NR0-W;SFG Packs;STIC-VRCVPF42NR0-W;PM;1;Pc(s);Pc(s);;1941;;
DUSS-RCVPF43WR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1942;;
DUSS-RCVPF43WR0-W;SFG Packs;STIC-BCRCVP43WR0-W;PM;1;Pc(s);Pc(s);;1943;;
DUSS-RCVPF43WR0-W;SFG Packs;STIC-VRCVPF43WR0-W;PM;1;Pc(s);Pc(s);;1944;;
DUSS-RCVPF52NR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1945;;
DUSS-RCVPF52NR0-W;SFG Packs;STIC-BCRCVP52NR0-W;PM;1;Pc(s);Pc(s);;1946;;
DUSS-RCVPF52NR0-W;SFG Packs;STIC-VRCVPF52NR0-W;PM;1;Pc(s);Pc(s);;1947;;
DUSS-RYAANC17R0-W;SFG Packs;DUS-RYAANC17CR1-WICV;PM;1;Pc(s);Pc(s);;1948;;
DUSS-RYAANC17R0-W;SFG Packs;STIC-PDARYNC17-W;PM;1;Pc(s);Pc(s);;1949;;
DUSS-RYAANC17R0-W;SFG Packs;STIC-PDBRYNC17-W;PM;1;Pc(s);Pc(s);;1950;;
DUSS-WHPMG40-WM;SFG Packs;DUS-WHPMG40R3C-WILG;PM;1;Pc(s);Pc(s);;1951;;
DUSS-WHPMG40-WM;SFG Packs;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;1952;;
DUSS-WHPMG40R1-WM;SFG Packs;DUS-WHPMG40R3C-WILG;PM;1;Pc(s);Pc(s);;1953;;
DUSS-WHPMG40R1-WM;SFG Packs;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;1954;;
DUSS-WSPTE100-WM;SFG Packs;DUS-WSPTER1-W;PM;1;Pc(s);Pc(s);;1955;;
DUSS-WSPTE100-WM;SFG Packs;STIC-PDWSPTE-WMHF;PM;1;Pc(s);Pc(s);;1956;;
EB-ABBL-EM1.2GR;FG;EBP-ABBLR1-E;PM;1;Pc(s);Pc(s);;1957;;
EB-ABBR-EM1.2GR;FG;EBP-ABBRR1-E;PM;1;Pc(s);Pc(s);;1958;;
EB-DK-DB-RP-MO2GR;REFILL;GODE-ESMOR2A4-261944;PM;1;Pc(s);Pc(s);;1959;;
EB-DK-LB-RP-MO2GR;REFILL;GODE-ESMOR2A4-261944;PM;1;Pc(s);Pc(s);;1960;;
EB-DK01-MO;FG;BRUS-MAR0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1961;;
EB-DK01-MO;FG;BRUS-MMR0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1962;;
EB-DK01-MO;FG;CONT-ESLB3MOASA-2PSC;PM;1;Pc(s);Pc(s);0.02938557435;1963;;
EB-DK01-MO;FG;DUS-EBDK1R0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1964;;
EB-DK01-MO;FG;EB-DK-DB-RP-MO2GR;REFILL;1;Pc(s);Pc(s);0.02938557435;1965;;
EB-DK01-MO;FG;EB-DK-LB-RP-MO2GR;REFILL;1;Pc(s);Pc(s);0.02938557435;1966;;
EB-DK01-MO;FG;GODE-ESMOR2A4-261944;PM;1;Pc(s);Pc(s);0.02938557435;1967;;
EB-DK01-MO;FG;KB-MOTWC3252-K150M12;PM;0.02778;Pc(s);Pc(s);0.02938557435;1968;;
EB-DK01-MO;FG;PLAS-DMESBOR0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1969;;
EB-DK01-MO;FG;PO-TWCMOC105-9288T1P;PM;1;Pc(s);Pc(s);0.02938557435;1970;;
EB-DK01-MO;FG;STIC-BTEBDK1R0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1971;;
EB-DK01-MO;FG;STIC-PIEBDKR0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1972;;
EB-DK02-01L-RP-MO2GR;REFILL;GODE-ESMOR2A4-261944;PM;1;Pc(s);Pc(s);;1973;;
EB-DK02-02D-RP-MO2GR;REFILL;GODE-ESMOR2A4-261944;PM;1;Pc(s);Pc(s);;1974;;
EB-DK02-MO;FG;BRUS-MAR0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1975;;
EB-DK02-MO;FG;BRUS-MMR0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1976;;
EB-DK02-MO;FG;CONT-ESLB3MOASA-2PSC;PM;1;Pc(s);Pc(s);0.02938557435;1977;;
EB-DK02-MO;FG;DUS-EBDK2R0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1978;;
EB-DK02-MO;FG;EB-DK02-01L-RP-MO2GR;REFILL;1;Pc(s);Pc(s);0.02938557435;1979;;
EB-DK02-MO;FG;EB-DK02-02D-RP-MO2GR;REFILL;1;Pc(s);Pc(s);0.02938557435;1980;;
EB-DK02-MO;FG;GODE-ESMOR2A4-261944;PM;1;Pc(s);Pc(s);0.02938557435;1981;;
EB-DK02-MO;FG;KB-MOTWC3252-K150M12;PM;0.02778;Pc(s);Pc(s);0.02938557435;1982;;
EB-DK02-MO;FG;PLAS-DMESBOR0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1983;;
EB-DK02-MO;FG;PO-TWCMOC105-9288T1P;PM;1;Pc(s);Pc(s);0.02938557435;1984;;
EB-DK02-MO;FG;STIC-BTEBDK2R0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1985;;
EB-DK02-MO;FG;STIC-PIEBDKR0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1986;;
EB-DMCC-MO;FG;BOTO-BDMR0-MOPTG;PM;1;Pc(s);Pc(s);0.1;1987;;
EB-DMCC-MO;FG;CAPA-BDMR1-MOABS;PM;1;Pc(s);Pc(s);0.1;1988;;
EB-DMCC-MO;FG;DUS-BDMR0-MO;PM;1;Pc(s);Pc(s);0.1;1989;;
EB-DMCC-MO;FG;IBOX-12MOAR0-D310;PM;0.08333;Pc(s);Pc(s);0.1;1990;;
EB-DMCC-MO;FG;KB-MOGCR0-MO;PM;0.01389;Pc(s);Pc(s);0.1;1991;;
EB-DMCC-MO;FG;PLU-BDMR0-MOPE;PM;1;Pc(s);Pc(s);0.1;1992;;
EB-DMCC-MO;FG;STIC-BTBDMCCR0-MOPPW;PM;1;Pc(s);Pc(s);0.1;1993;;
EB-DMCC-MO;FG;STIC-VPBDM03R1-MO;PM;1;Pc(s);Pc(s);0.1;1994;;
EB-DMCL-MO;FG;BOTO-BDMR0-MOPTG;PM;1;Pc(s);Pc(s);0.03009259259;1995;;
EB-DMCL-MO;FG;CAPA-BDMR1-MOABS;PM;1;Pc(s);Pc(s);0.03009259259;1996;;
EB-DMCL-MO;FG;DUS-BDMR0-MO;PM;1;Pc(s);Pc(s);0.03009259259;1997;;
EB-DMCL-MO;FG;IBOX-12MOAR0-D310;PM;0.08333;Pc(s);Pc(s);0.03009259259;1998;;
EB-DMCL-MO;FG;KB-MOGCR0-MO;PM;0.01389;Pc(s);Pc(s);0.03009259259;1999;;
EB-DMCL-MO;FG;PLU-BDMR0-MOPE;PM;1;Pc(s);Pc(s);0.03009259259;2000;;
EB-DMCL-MO;FG;STIC-BTBDMCLR0-MOPPW;PM;1;Pc(s);Pc(s);0.03009259259;2001;;
EB-DMCL-MO;FG;STIC-VPBDM02R1-MO;PM;1;Pc(s);Pc(s);0.03009259259;2002;;
EB-DMLB-MO;FG;BOTO-BDMR0-MOPTG;PM;1;Pc(s);Pc(s);0.03014184397;2003;;
EB-DMLB-MO;FG;CAPA-BDMR1-MOABS;PM;1;Pc(s);Pc(s);0.03014184397;2004;;
EB-DMLB-MO;FG;DUS-BDMR0-MO;PM;1;Pc(s);Pc(s);0.03014184397;2005;;
EB-DMLB-MO;FG;IBOX-12MOAR0-D310;PM;0.08333;Pc(s);Pc(s);0.03014184397;2006;;
EB-DMLB-MO;FG;KB-MOGCR0-MO;PM;0.01389;Pc(s);Pc(s);0.03014184397;2007;;
EB-DMLB-MO;FG;PLU-BDMR0-MOPE;PM;1;Pc(s);Pc(s);0.03014184397;2008;;
EB-DMLB-MO;FG;STIC-BTBDMLBR0-MOPPW;PM;1;Pc(s);Pc(s);0.03014184397;2009;;
EB-DMLB-MO;FG;STIC-VPBDM01R1-MO;PM;1;Pc(s);Pc(s);0.03014184397;2010;;
EB-EK-DB-RP-W1.1GR;REFILL;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);;2011;;
EB-EK-LB-RP-W1GR;REFILL;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);;2012;;
EB-EK-W3G;FG;BRUS-DESAEXEBKR1-W;PM;1;Pc(s);Pc(s);0.004081632653;2013;;
EB-EK-W3G;FG;CONT-ESEW-SAN;PM;1;Pc(s);Pc(s);0.004081632653;2014;;
EB-EK-W3G;FG;DUS-EXEBK-WILG;PM;1;Pc(s);Pc(s);0.004081632653;2015;;
EB-EK-W3G;FG;EB-EK-DB-RP-W1.1GR;REFILL;1;Pc(s);Pc(s);0.004081632653;2016;;
EB-EK-W3G;FG;EB-EK-LB-RP-W1GR;REFILL;1;Pc(s);Pc(s);0.004081632653;2017;;
EB-EK-W3G;FG;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);0.004081632653;2018;;
EB-EK-W3G;FG;KB-W6040R2-W;PM;0.01041;Pc(s);Pc(s);0.004081632653;2019;;
EB-EK-W3G;FG;PLAS-DMEXEBK-WPVC;PM;1;Pc(s);Pc(s);0.004081632653;2020;;
EB-EK-W3G;FG;PLAS-DMEXER0-W;PM;1;Pc(s);Pc(s);0.004081632653;2020;;
EB-EK-W3G;FG;STIC-BOTEXEBK-WPSM;PM;1;Pc(s);Pc(s);0.004081632653;2021;;
EB-EXPMBD01-W;FG;EBM-EXPMBD1R0-W;PM;1;Pc(s);Pc(s);;2022;;
EB-EXPMBD02-W;FG;EBM-EXPMBD2R0-W;PM;1;Pc(s);Pc(s);;2023;;
EB-EXPMBD03-W;FG;EBM-EXPMBD3R0-W;PM;1;Pc(s);Pc(s);;2024;;
EB-IPB3M01-W5.5G;FG;BOTO-IBBM1R0-WPETG;PM;1;Pc(s);Pc(s);0.02442996743;2025;;
EB-IPB3M01-W5.5G;FG;CAPA-IBBM1R0-WABSM;PM;1;Pc(s);Pc(s);0.02442996743;2026;;
EB-IPB3M01-W5.5G;FG;DUS-IBBMR1-WHPD;PM;1;Pc(s);Pc(s);0.02442996743;2027;;
EB-IPB3M01-W5.5G;FG;IBOX-12IBBMR1-WDNF;PM;0.08333;Pc(s);Pc(s);0.02442996743;2028;;
EB-IPB3M01-W5.5G;FG;IBOX-12IBBMR2-IP;PM;0.08333;Pc(s);Pc(s);0.02442996743;2028;202216;202217
EB-IPB3M01-W5.5G;FG;KB-WIPSKMMR1-W;PM;0.00439;Pc(s);Pc(s);0.02442996743;2029;;
EB-IPB3M01-W5.5G;FG;PLU-IBBM1R0-WPEN;PM;1;Pc(s);Pc(s);0.02442996743;2030;;
EB-IPB3M01-W5.5G;FG;STIC-BCIBBM1R0-WPWNF;PM;1;Pc(s);Pc(s);0.02442996743;2031;;
EB-IPB3M01-W5.5G;FG;STIC-VIBBM01R1-W;PM;1;Pc(s);Pc(s);0.02442996743;2031;;
EB-IPB3M02-W5.5G;FG;BOTO-IBBM2R0-WPETG;PM;1;Pc(s);Pc(s);;2032;;
EB-IPB3M02-W5.5G;FG;CAPA-IBBM2R0-WABSM;PM;1;Pc(s);Pc(s);;2033;;
EB-IPB3M02-W5.5G;FG;DUS-IBBMR1-WHPD;PM;1;Pc(s);Pc(s);;2034;;
EB-IPB3M02-W5.5G;FG;IBOX-12IBBMR1-WDNF;PM;0.08333;Pc(s);Pc(s);;2035;;
EB-IPB3M02-W5.5G;FG;IBOX-12IBBMR2-IP;PM;0.08333;Pc(s);Pc(s);;2035;202216;202217
EB-IPB3M02-W5.5G;FG;KB-WIPSKMMR1-W;PM;0.00439;Pc(s);Pc(s);;2036;;
EB-IPB3M02-W5.5G;FG;PLU-IBBM2R0-WPEN;PM;1;Pc(s);Pc(s);;2037;;
EB-IPB3M02-W5.5G;FG;STIC-BCIBBM2R0-WPWNF;PM;1;Pc(s);Pc(s);;2038;;
EB-IPB3M02-W5.5G;FG;STIC-VIBBM02R1-W;PM;1;Pc(s);Pc(s);;2038;;
EB-IPEM01-W;FG;INSP-BBP01TBWR0-X;PM;1;Pc(s);Pc(s);;2039;;
EB-IPEM02-W;FG;INSP-BBP02ABWR0-X;PM;1;Pc(s);Pc(s);;2040;;
EB-PBE-MO1,14G;FG;DUS-EBPMOR2-MO;PM;1;Pc(s);Pc(s);0;2041;;
EB-PBE-MO1,14G;FG;EBP-BTEMOIBR9-CTP2WI;PM;1;Pc(s);Pc(s);0;2042;;
EB-PBE-MO1,14G;FG;KB-MOEBPR1-MO;PM;0.00416;Pc(s);Pc(s);0;2043;;
EB-PBE-MO1,14G;FG;STIC-BCEBPBTEMO-PW1W;PM;1;Pc(s);Pc(s);0;2044;;
EB-PBE-MO1,14G;FG;STIC-BCEBPBTER1-MO;PM;1;Pc(s);Pc(s);0;2044;;
EB-PBL-MO1,14G;FG;DUS-EBPMOR2-MO;PM;1;Pc(s);Pc(s);0;2045;;
EB-PBL-MO1,14G;FG;EBP-BLMOIS91-CTP2WIJ;PM;1;Pc(s);Set;0;2046;;
EB-PBL-MO1,14G;FG;KB-MOEBPR1-MO;PM;0.00416;Pc(s);Pc(s);0;2047;;
EB-PBL-MO1,14G;FG;STIC-BCEBPBLMO-PW1W3;PM;1;Pc(s);Pc(s);0;2048;;
EB-PBL-MO1,14G;FG;STIC-BCEBPBLR1-MO;PM;1;Pc(s);Pc(s);0;2048;;
EB-REPBL-W;FG;EEP-01BLWR0-X;PM;1;Pc(s);Pc(s);;2049;;
EB-REPBR-W;FG;EEP-02BLWR0-X;PM;1;Pc(s);Pc(s);;2050;;
EB-SMUEMA-EM;FG;CAPA-SMUBCR0-E;PM;1;Pc(s);Pc(s);;2051;;
EB-SMUEMA-EM;FG;DUS-SMUBWR1-E;PM;1;Pc(s);Pc(s);;2052;;
EB-SMUEMA-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);;2053;;
EB-SMUEMA-EM;FG;TUBE-SMUBCWR0-E;PM;1;Pc(s);Pc(s);;2054;;
EB-SMUEMB-EM;FG;CAPA-SMUBCR0-E;PM;1;Pc(s);Pc(s);;2055;;
EB-SMUEMB-EM;FG;DUS-SMUBAR0-E;PM;1;Pc(s);Pc(s);;2056;;
EB-SMUEMB-EM;FG;DUS-SMUBAR1-E;PM;1;Pc(s);Pc(s);;2056;202216;202217
EB-SMUEMB-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);;2057;;
EB-SMUEMB-EM;FG;TUBE-SMUBCAR0-E;PM;1;Pc(s);Pc(s);;2058;;
EB-SMUEMC-EM;FG;CAPA-SMUBCCR0-E;PM;1;Pc(s);Pc(s);0.03001277139;2059;;
EB-SMUEMC-EM;FG;DUS-SMUBCR0-E;PM;1;Pc(s);Pc(s);0.03001277139;2060;;
EB-SMUEMC-EM;FG;DUS-SMUBCR1-E;PM;1;Pc(s);Pc(s);0.03001277139;2060;202216;202217
EB-SMUEMC-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);0.03001277139;2061;;
EB-SMUEMC-EM;FG;TUBE-SMUBCCR0-E;PM;1;Pc(s);Pc(s);0.03001277139;2062;;
EB-TS-01-RP-EM1,1GR;REFILL;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);;2063;;
EB-TS-02-RP-EM1,1GR;REFILL;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);;2064;;
EB-TS-EM2.9GR;FG;APPL-EBR0-ENPS;PM;1;Pc(s);Pc(s);0.02;2065;;
EB-TS-EM2.9GR;FG;CONP-TSEB-E;SFG Packs;1;Pc(s);Pc(s);0.02;2066;;
EB-TS-EM2.9GR;FG;DUS-TSEBR0-EILD;PM;1;Pc(s);Pc(s);0.02;2067;;
EB-TS-EM2.9GR;FG;EB-TS-01-RP-EM1,1GR;REFILL;1;Pc(s);Pc(s);0.02;2068;;
EB-TS-EM2.9GR;FG;EB-TS-02-RP-EM1,1GR;REFILL;1;Pc(s);Pc(s);0.02;2069;;
EB-TS-EM2.9GR;FG;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);0.02;2070;;
EB-TS-EM2.9GR;FG;KB-EBR1-KMK125CF;PM;0.00793;Pc(s);Pc(s);0.02;2071;;
EB-TS-EM2.9GR;FG;PLAS-DMESBOR0-E;PM;1;Pc(s);Pc(s);0.02;2072;;
EB-TS-EM2.9GR;FG;STIC-BCTSEBR0-ECNF;PM;1;Pc(s);Pc(s);0.02;2073;;
EB-TS-EM2.9GR;FG;STIC-BOTTSEBR0-ECNF;PM;1;Pc(s);Pc(s);0.02;2074;;
EB-TS-EM2.9GR;FG;STIC-MAGNIR0-EPSM;PM;1;Pc(s);Pc(s);0.02;2075;;
EC-RRYAG-W;FG;DUS-RYEC10R0-W;PM;1;Pc(s);Pc(s);0.1111111111;2076;;
EC-RRYAG-W;FG;KB-WSPA150221-KMM125;PM;0.02083;Pc(s);Pc(s);0.1111111111;2077;;
EC-RRYAG-W;FG;TUBE-RYEC10R0-W;PM;1;Pc(s);Pc(s);0.1111111111;2078;;
EC-RRYAG-W;FG;TUBE-RYEC10R1-W;PM;1;Pc(s);Pc(s);0.1111111111;2078;202207;202209
EC-RWSB-W;FG;DUS-CSEDCC10R1-W;PM;1;Pc(s);Pc(s);0.05008417508;2079;;
EC-RWSB-W;FG;KB-WSPA150221-KMM125;PM;0.02083;Pc(s);Pc(s);0.05008417508;2080;;
EC-RWSB-W;FG;TUBE-CSEDCC10R0-W5L;PM;1;Pc(s);Pc(s);0.05008417508;2081;;
EL-EDCPBL-EM0.2GR;FG;DUS-ECBKR1-EILGE;PM;1;Pc(s);Pc(s);;2082;;
EL-EDCPBL-EM0.2GR;FG;EL-ECBKR0-E;PM;1;Pc(s);Pc(s);;2083;;
EL-EDCPBL-EM0.2GR;FG;KB-EBR1-KMK125CF;PM;0.00833;Pc(s);Pc(s);;2084;;
EL-EDPBL-EM1GR;FG;ELP-EDBLR1-E;PM;1;Pc(s);Pc(s);;2085;;
EL-EDPBR-EM1GR;FG;ELP-EDBRR1-E;PM;1;Pc(s);Pc(s);;2086;;
EL-ELT-EM;FG;BAL-BALTEPLR0-E;PM;1;Pc(s);Pc(s);0.03410189148;2087;;
EL-ELT-EM;FG;CONT-BARTEPLR0-E;PM;1;Pc(s);Pc(s);0.03410189148;2088;;
EL-ELT-EM;FG;CONT-TIPTEPLR0-E;PM;1;Pc(s);Pc(s);0.03410189148;2089;;
EL-ELT-EM;FG;DUS-TEPLR0-E;PM;1;Pc(s);Pc(s);0.03410189148;2090;;
EL-ELT-EM;FG;IBOX-BLISER0-E;PM;0.0833333;Pc(s);Pc(s);0.03410189148;2091;;
EL-ELT-EM;FG;KB-EBR1-KMK125CF;PM;0.0166667;Pc(s);Pc(s);0.03410189148;2092;;
EL-ELT-EM;FG;PLUG-IPTEPLR0-E;PM;1;Pc(s);Pc(s);0.03410189148;2093;;
EL-EOHB-W1GR;FG;ELL-EOHBLR3-WPP;PM;1;Pc(s);Pc(s);;2094;;
EL-ESL-W3,5GR;FG;BAL-SSLEL-WSS;PM;1;Pc(s);Pc(s);0.01633986928;2095;;
EL-ESL-W3,5GR;FG;BOTO-SLEL-WPETG;PM;1;Pc(s);Pc(s);0.01633986928;2096;;
EL-ESL-W3,5GR;FG;CAPA-SLEL-WABS;PM;1;Pc(s);Pc(s);0.01633986928;2097;;
EL-ESL-W3,5GR;FG;DUS-ESLEL-WIM;PM;1;Pc(s);Pc(s);0.01633986928;2098;;
EL-ESL-W3,5GR;FG;IBOX-12ELEL-WDNF;PM;0.08333;Pc(s);Pc(s);0.01633986928;2099;;
EL-ESL-W3,5GR;FG;KB-WELELR0-KMM125CF;PM;0.00694;Pc(s);Pc(s);0.01633986928;2100;;
EL-ESL-W3,5GR;FG;PLU-BSLEL-WPE;PM;1;Pc(s);Pc(s);0.01633986928;2101;;
EL-EXPELB-W;FG;BAL-EXPPLR0-W;PM;1;Pc(s);Pc(s);0.05000293962;2102;;
EL-EXPELB-W;FG;CONT-BAREXPPLR0-W;PM;1;Pc(s);Pc(s);0.05000293962;2103;;
EL-EXPELB-W;FG;CONT-TIPEXPPLR0-W;PM;1;Pc(s);Pc(s);0.05000293962;2104;;
EL-EXPELB-W;FG;IBOX-12EXBR0-W;PM;0.08333;Pc(s);Pc(s);0.05000293962;2105;;
EL-EXPELB-W;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.05000293962;2106;;
