timestamp,date_correction,coitem,odoo_code,fg_name,snfg,matter_code,matter,qty,line_name,brand,product_status,product_type,due,sub_category,series,date_done,is_done
2023-01-27 07:09,2023-01-11,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0011,P,POWDER,5292,LPP01,EMINA,EXISTING,LAUNCH,2023-01-13,FACE MAKE UP,BRIGHT STUFF,2023-01-11,1
2023-01-27 07:09,2023-01-12,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0012,P,POWDER,5328,LPP01,EMINA,EXISTING,LAUNCH,2023-01-13,FACE MAKE UP,BRIGHT STUFF,2023-01-12,1
2023-01-27 07:09,2023-01-13,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0013,P,POWDER,2736,LPP01,EMINA,EXISTING,LAUNCH,2023-01-13,FACE MAKE UP,BRIGHT STUFF,2023-01-13,1
2023-01-27 07:09,2023-01-12,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0013,P,POWDER,2592,LPP01,EMINA,EXISTING,LAUNCH,2023-01-13,FACE MAKE UP,BRIGHT STUFF,2023-01-13,1
2023-01-27 07:09,2023-01-16,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0014,P,POWDER,2700,LPP01,EMINA,EXISTING,LAUNCH,2023-01-20,FACE MAKE UP,BRIGHT STUFF,2023-01-16,1
2023-01-27 07:09,2023-01-14,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0014,P,POWDER,2592,LPP01,EMINA,EXISTING,LAUNCH,2023-01-20,FACE MAKE UP,BRIGHT STUFF,2023-01-16,1
2023-01-27 07:09,2023-01-16,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0015,P,POWDER,5328,LPP01,EMINA,EXISTING,LAUNCH,2023-01-20,FACE MAKE UP,BRIGHT STUFF,2023-01-16,1
2023-01-27 07:09,2023-01-17,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0016,P,POWDER,5328,LPP01,EMINA,EXISTING,LAUNCH,2023-01-20,FACE MAKE UP,BRIGHT STUFF,2023-01-17,1
2023-01-27 07:09,2023-01-17,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0017,P,POWDER,2592,LPP01,EMINA,EXISTING,LAUNCH,2023-01-20,FACE MAKE UP,BRIGHT STUFF,2023-01-18,1
2023-01-27 07:09,2023-01-18,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0017,P,POWDER,2700,LPP01,EMINA,EXISTING,LAUNCH,2023-01-20,FACE MAKE UP,BRIGHT STUFF,2023-01-18,1
2023-01-27 07:09,2023-01-18,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0018,P,POWDER,5328,LPP01,EMINA,EXISTING,LAUNCH,2023-01-20,FACE MAKE UP,BRIGHT STUFF,2023-01-18,1
2023-01-27 07:09,2023-01-19,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0019,P,POWDER,5328,LPP01,EMINA,EXISTING,LAUNCH,2023-01-20,FACE MAKE UP,BRIGHT STUFF,2023-01-19,1
2023-01-27 07:09,2023-01-19,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0020,P,POWDER,2592,LPP01,EMINA,EXISTING,LAUNCH,2023-01-20,FACE MAKE UP,BRIGHT STUFF,2023-01-20,1
2023-01-27 07:09,2023-01-20,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0020,P,POWDER,2736,LPP01,EMINA,EXISTING,LAUNCH,2023-01-20,FACE MAKE UP,BRIGHT STUFF,2023-01-20,1
2023-01-27 07:09,2023-01-20,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0021,P,POWDER,5256,LPP01,EMINA,EXISTING,LAUNCH,2023-01-21,FACE MAKE UP,BRIGHT STUFF,2023-01-20,1
2023-01-27 07:09,2023-01-20,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0022,P,POWDER,2592,LPP01,EMINA,EXISTING,LAUNCH,2023-01-21,FACE MAKE UP,BRIGHT STUFF,2023-01-21,1
